alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate,squeezing
0.6687499999999998,0.9342700242996216,1,36.829819440841675,0.024799765437797827,0.06572997570037842,False
0.6687499999999998,0.9434593915939331,1,42.09306502342224,0.03398913273210935,0.056540608406066895,True
0.6687499999999998,0.8728606104850769,2,727.4445481300354,0.045724458730884154,0.06356969475746155,False
0.6687499999999998,0.8728603720664978,2,470.0008718967438,0.04572422031230505,0.0635698139667511,False
0.6687499999999998,0.8901139497756958,2,1027.0189666748047,0.06297779802150305,0.0549430251121521,True
0.6687499999999998,0.8154870867729187,3,11164.22219467163,0.06323135672306035,0.0615043044090271,False
0.6687499999999998,0.8068463802337646,3,1005.0959625244141,0.0545906501839063,0.06438453992207845,True
0.6687499999999998,0.7508067488670349,4,5003.229580402374,0.06665253532829996,0.06229831278324127,True
