alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate,squeezing
0.9937499999999998,0.9910231828689575,1,30.621951580047607,0.014456690821775697,0.00897681713104248,False
0.9937499999999998,0.9919583201408386,1,35.70713186264038,0.0153918280936568,0.008041679859161377,True
0.9937499999999998,0.9821265935897827,2,685.3310408592224,0.028444480200444322,0.008936703205108643,False
0.9937499999999998,0.9821267127990723,2,488.00595808029175,0.028444599409733873,0.008936643600463867,False
0.9937499999999998,0.9839720726013184,2,1017.3816895484924,0.030289959211979967,0.00801396369934082,True
0.9937499999999998,0.9733096361160278,3,12644.159832000732,0.041975640115258894,0.008896787961324057,False
