alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate
0.6749999999999999,0.9429091811180115,1,8.471023321151733,0.03141717255541354,0.057090818881988525
0.6749999999999999,0.8443676829338074,3,12490.46932888031,0.08708400551592677,0.05187743902206421
