alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate,squeezing
1.3187499999999999,0.9995057582855225,1,31.570120334625244,0.0036817395628870875,0.0004942417144775391,False
1.3187499999999999,0.9995157122612,1,37.774389028549194,0.0036916935385645777,0.00048428773880004883,True
1.3187499999999999,0.9990119338035583,2,832.2475783824921,0.007346457538658702,0.0004940330982208252,False
1.3187499999999999,0.9990119338035583,2,854.9424052238464,0.007346457538658702,0.0004940330982208252,False
1.3187499999999999,0.999019980430603,2,1464.232558965683,0.007354504165703379,0.0004900097846984863,True
1.3187499999999999,0.997098445892334,3,33885.478645563126,0.0095741460897254,0.0009671847025553385,False
1.3187499999999999,0.9985300302505493,3,24837.898807525635,0.011005730447940731,0.0004899899164835612,True
1.3187499999999999,0.99803227186203,4,574533.9562666416,0.014631855046339792,0.0004919320344924927,True
