alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate,squeezing
0.9124999999999999,0.9839016199111938,1,34.69722843170166,0.017902134581016305,0.016098380088806152,False
0.9124999999999999,0.9858973026275635,1,39.58352470397949,0.019897817297385934,0.014102697372436523,True
0.9124999999999999,0.968062698841095,2,768.300607919693,0.03490769318292708,0.015968650579452515,False
0.9124999999999999,0.9680625796318054,2,508.9382519721985,0.03490757397363753,0.01596871018409729,False
0.9124999999999999,0.9719901084899902,2,1119.4167783260345,0.03883510283182234,0.014004945755004883,True
0.9124999999999999,0.9524775743484497,3,12214.258058071136,0.05105031914938063,0.015840808550516765,False
0.9124999999999999,0.9582784175872803,3,19566.274255037308,0.056851162388211196,0.013907194137573242,True
0.9124999999999999,0.9447612762451172,4,359726.64095807076,0.07398301166022181,0.013809680938720703,True
