alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate
0.7999999999999999,0.9698011875152588,1,7.637644290924072,0.024600479214816784,0.03019881248474121
0.7999999999999999,0.9178638458251953,3,12650.692085504532,0.07341739402246839,0.02737871805826823
