alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate,squeezing
1.15625,0.9976778030395508,1,30.468332052230835,0.008052875697608819,0.0023221969604492188,False
1.15625,0.9978102445602417,1,36.010538816452026,0.008185317218299737,0.0021897554397583008,True
1.15625,0.9953609704971313,2,684.1959526538849,0.01600347368058741,0.002319514751434326,False
1.15625,0.9953598976135254,2,489.11392641067505,0.016002400796981453,0.0023200511932373047,False
1.15625,0.9956052303314209,2,1034.9710190296173,0.01624773351487696,0.0021973848342895508,True
