alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate
0.5499999999999999,0.900378406047821,1,8.289777278900146,0.03604446699420372,0.09962159395217896
0.5499999999999999,0.7357269525527954,3,12508.186388015747,0.09000626696461311,0.08809101581573486
