alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate,squeezing
0.50625,0.8683266639709473,1,36.05396842956543,0.02397618731771578,0.13167333602905273,False
0.50625,0.8835073113441467,1,41.887993812561035,0.03915683469091524,0.11649268865585327,True
0.50625,0.7539913654327393,2,713.0382862091064,0.04106363800820001,0.12300431728363037,False
0.50625,0.753991425037384,2,455.4728584289551,0.041063697612844785,0.12300428748130798,False
0.50625,0.7805851101875305,2,1009.6555123329163,0.06765738276299127,0.10970744490623474,True
0.50625,0.6547104716300964,3,11145.70299577713,0.052749605159881696,0.11509650945663452,False
