alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate
1.0499999999999998,0.9937179684638977,1,8.177785634994507,0.011582389026714268,0.006282031536102295
1.0499999999999998,0.9842703342437744,3,12786.181731700897,0.036911884572999765,0.005243221918741862
