alpha,success_probability,number_modes,time_in_seconds,distance_to_helstrom_probability,bit_error_rate,squeezing,number_ancillas,helstrom_probability,homodyne_probability,best_success_probability,best_helstrom_probability,best_homodyne_probability,best_codebook,best_measurements
0.5874999999999999,0.9518739879131317,2,27.400282859802246,0.05069946420876248,0.024063006043434143,False,0,0.9011745237043692,0.827203646102853,0.9990228414535522,0.8697468530055823,0.7744046501047186,"[[0, 0], [1, 1]]","[[0, 0], [1, 1]]"
0.5874999999999999,0.9518739879131317,2,27.606879472732544,0.05069946420876248,0.024063006043434143,False,0,0.9011745237043692,0.827203646102853,0.9990228414535522,0.8697468530055823,0.7744046501047186,"[[0, 0], [1, 1]]","[[0, 0], [1, 1]]"
0.5874999999999999,0.9566694796085358,2,34.088316917419434,0.05549495590416653,0.021665260195732117,True,0,0.9011745237043692,0.827203646102853,0.9986833333969116,0.8697468530055823,0.7744046501047186,"[[0, 0], [1, 1]]","[[0, 0], [1, 1]]"
0.5874999999999999,0.9028892815113068,3,120.91457462310791,0.07710670049372714,0.03237023949623108,False,0,0.8257825810175796,0.704709766136762,0.9663023948669434,0.8111278236882453,0.6814781381474431,"[[0, 0, 0], [0, 1, 1], [1, 0, 1], [1, 1, 0]]","[[0, 0, 0], [0, 1, 1], [1, 0, 1], [1, 1, 0]]"
0.5874999999999999,0.908947542309761,3,145.81457805633545,0.08316496129218143,0.03035081923007965,True,0,0.8257825810175796,0.704709766136762,0.9737352132797241,0.8111278236882453,0.6814781381474431,"[[0, 0, 0], [0, 1, 1], [1, 0, 1], [1, 1, 0]]","[[0, 0, 0], [0, 1, 1], [1, 0, 1], [1, 1, 0]]"
0.5874999999999999,0.8439892753958702,4,605.661031961441,0.08069615766086469,0.03900268115103245,False,0,0.7632931177350055,0.6099245091092655,0.9352590441703796,0.756459588313114,0.5997025621038117,"[[0, 0, 0, 0], [0, 0, 1, 1], [0, 1, 0, 1], [0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 1, 0], [1, 1, 0, 0], [1, 1, 1, 1]]","[[0, 0, 0, 0], [0, 0, 1, 1], [0, 1, 0, 1], [0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 1, 0], [1, 1, 0, 0], [1, 1, 1, 1]]"
0.5874999999999999,0.7909956350922585,5,2760.594502687454,0.08233328078695312,0.04180087298154831,False,0,0.7086623543053053,0.5322375093121936,0.896605908870697,0.7054758720381182,0.5277398391260858,"[[0, 0, 0, 0, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 1, 0, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 1, 0, 0], [1, 0, 1, 1, 1], [1, 1, 0, 0, 0], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]","[[0, 0, 0, 0, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 1, 0, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 1, 0, 0], [1, 0, 1, 1, 1], [1, 1, 0, 0, 0], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]"
0.5874999999999999,0.8111322037875652,5,3153.308500289917,0.1024698494822599,0.03777355924248695,True,0,0.7086623543053053,0.5322375093121936,0.9173927903175354,0.7054758720381182,0.5277398391260858,"[[0, 0, 0, 0, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 1, 0, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 1, 0, 0], [1, 0, 1, 1, 1], [1, 1, 0, 0, 0], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]","[[0, 0, 0, 0, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 1, 0, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 1, 0, 0], [1, 0, 1, 1, 1], [1, 1, 0, 0, 0], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]"
0.5874999999999999,0.860452875494957,4,687.9803900718689,0.09715975775995145,0.03488678112626076,True,0,0.7632931177350055,0.6099245091092655,0.9490207433700562,0.756459588313114,0.5997025621038117,"[[0, 0, 0, 0], [0, 0, 1, 1], [0, 1, 0, 1], [0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 1, 0], [1, 1, 0, 0], [1, 1, 1, 1]]","[[0, 0, 0, 0], [0, 0, 1, 1], [0, 1, 0, 1], [0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 1, 0], [1, 1, 0, 0], [1, 1, 1, 1]]"
0.5874999999999999,0.9518739879131317,2,27.367581605911255,0.05069946420876248,0.024063006043434143,False,0,0.9011745237043692,0.827203646102853,0.9990228414535522,0.8697468530055823,0.7744046501047186,"[[0, 0], [1, 1]]","[[0, 0], [1, 1]]"
