alpha,success_probability,number_modes,time_in_seconds,distance_to_helstrom_probability,bit_error_rate,squeezing,number_ancillas,helstrom_probability,homodyne_probability,best_success_probability,best_helstrom_probability,best_homodyne_probability,best_codebook,best_measurements,best_optimized_parameters
1.15625,0.9973784983158112,2,12.812912702560425,-0.0008353479275964304,0.0013107508420944214,False,0,0.9982138462434076,0.984491212079243,0.9979174137115479,0.9976189346771954,0.9793574968165439,"[[0, 0], [1, 1]]","[{'input_codeword': [1, 1], 'guessed_codeword': [0, 0], 'output_codeword': [0, 0], 'psucc': 0.4534631669521332}, {'input_codeword': [0, 0], 'guessed_codeword': [0, 1], 'output_codeword': [0, 1], 'psucc': 0.0060706413350999355}, {'input_codeword': [1, 1], 'guessed_codeword': [1, 0], 'output_codeword': [1, 0], 'psucc': 0.546536386013031}, {'input_codeword': [0, 0], 'guessed_codeword': [1, 1], 'output_codeword': [1, 1], 'psucc': 0.9897646903991699}]","{'theta_1_0': 0.10337488353252411, 'phi_1_0': 0.7969714403152466, 'varphi_1_0': 0.6522321701049805, 'varphi_1_1': -0.06710679829120636, 'a_0': 1.340233325958252, 'a_1': 1.235791563987732}"
1.15625,0.9976904988288879,2,23.478635549545288,-0.0005233474145196482,0.0011547505855560303,True,0,0.9982138462434076,0.984491212079243,0.9982324242591858,0.9976189346771954,0.9793574968165439,"[[0, 0], [1, 1]]","[{'input_codeword': [1, 1], 'guessed_codeword': [0, 0], 'output_codeword': [0, 0], 'psucc': 0.041942812502384186}, {'input_codeword': [0, 0], 'guessed_codeword': [0, 1], 'output_codeword': [0, 1], 'psucc': 0.0414247065782547}, {'input_codeword': [1, 1], 'guessed_codeword': [1, 0], 'output_codeword': [1, 0], 'psucc': 0.9575544595718384}, {'input_codeword': [0, 0], 'guessed_codeword': [1, 1], 'output_codeword': [1, 1], 'psucc': 0.9555429220199585}]","{'theta_1_0': 0.6361570954322815, 'phi_1_0': -0.5542340874671936, 'varphi_1_0': -0.30842480063438416, 'varphi_1_1': 0.20544220507144928, 'r_0': -0.028349710628390312, 'r_1': 0.02654053457081318, 'phi_r_0': -0.22660531103610992, 'phi_r_1': -0.23612523078918457, 'theta_2_0': 0.4060761630535126, 'phi_2_0': -1.551252841949463, 'varphi_2_0': -0.16619090735912323, 'varphi_2_1': 0.0903666689991951, 'a_0': 1.4717988967895508, 'a_1': 1.2307595014572144}"
1.15625,0.9775950461626053,3,61.31996297836304,-0.019132584190907798,0.007468317945798238,False,0,0.9967276303535131,0.9717368179257798,0.995280921459198,0.9964305289122857,0.9691965916288584,"[[0, 0, 0], [0, 1, 1], [1, 0, 1], [1, 1, 0]]","[{'input_codeword': [0, 1, 1], 'guessed_codeword': [0, 0, 0], 'output_codeword': [0, 0, 0], 'psucc': 0.004890489857643843}, {'input_codeword': [1, 1, 0], 'guessed_codeword': [0, 0, 1], 'output_codeword': [0, 0, 1], 'psucc': 0.9639244675636292}, {'input_codeword': [1, 0, 1], 'guessed_codeword': [0, 1, 0], 'output_codeword': [0, 1, 0], 'psucc': 0.9638206958770752}, {'input_codeword': [1, 1, 0], 'guessed_codeword': [0, 1, 1], 'output_codeword': [0, 1, 1], 'psucc': 0.031014617532491684}, {'input_codeword': [0, 1, 1], 'guessed_codeword': [1, 0, 0], 'output_codeword': [1, 0, 0], 'psucc': 0.9945895671844482}, {'input_codeword': [0, 0, 0], 'guessed_codeword': [1, 0, 1], 'output_codeword': [1, 0, 1], 'psucc': 0.004935691133141518}, {'input_codeword': [1, 0, 1], 'guessed_codeword': [1, 1, 0], 'output_codeword': [1, 1, 0], 'psucc': 0.032215386629104614}, {'input_codeword': [0, 0, 0], 'guessed_codeword': [1, 1, 1], 'output_codeword': [1, 1, 1], 'psucc': 0.9857327938079834}]","{'theta_1_0': -0.0998687818646431, 'theta_1_1': 0.003596560563892126, 'theta_1_2': 0.02390294522047043, 'phi_1_0': -0.32669079303741455, 'phi_1_1': 1.6518086194992065, 'phi_1_2': 0.06124649941921234, 'varphi_1_0': -0.030446790158748627, 'varphi_1_1': 0.025702334940433502, 'varphi_1_2': 0.011783171445131302, 'a_0': 1.2348328828811646, 'a_1': 1.2330386638641357, 'a_2': 1.163457989692688}"
1.15625,0.9869685918092728,3,103.95182275772095,-0.009759038544240317,0.004343802730242412,True,0,0.9967276303535131,0.9717368179257798,0.9947041273117065,0.9976189346771954,0.9793574968165439,"[[0, 0, 0], [0, 1, 0], [1, 0, 0], [1, 1, 0]]","[{'input_codeword': [0, 0, 0], 'guessed_codeword': [0, 0, 0], 'output_codeword': [0, 0, 0], 'psucc': 0.15732677280902863}, {'input_codeword': [0, 0, 0], 'guessed_codeword': [0, 0, 1], 'output_codeword': [0, 0, 1], 'psucc': 0.8425163626670837}, {'input_codeword': [1, 0, 0], 'guessed_codeword': [0, 1, 0], 'output_codeword': [0, 1, 0], 'psucc': 0.2429085075855255}, {'input_codeword': [1, 0, 0], 'guessed_codeword': [0, 1, 1], 'output_codeword': [0, 1, 1], 'psucc': 0.7518540620803833}, {'input_codeword': [0, 1, 0], 'guessed_codeword': [1, 0, 0], 'output_codeword': [1, 0, 0], 'psucc': 0.28014594316482544}, {'input_codeword': [0, 1, 0], 'guessed_codeword': [1, 0, 1], 'output_codeword': [1, 0, 1], 'psucc': 0.7145426869392395}, {'input_codeword': [1, 1, 0], 'guessed_codeword': [1, 1, 0], 'output_codeword': [1, 1, 0], 'psucc': 0.39954572916030884}, {'input_codeword': [1, 1, 0], 'guessed_codeword': [1, 1, 1], 'output_codeword': [1, 1, 1], 'psucc': 0.5899766683578491}]","{'theta_1_0': 0.36689144372940063, 'theta_1_1': 0.10605905950069427, 'theta_1_2': 0.4775894284248352, 'phi_1_0': 0.27891623973846436, 'phi_1_1': 0.3936762511730194, 'phi_1_2': 0.14706899225711823, 'varphi_1_0': -0.06365819275379181, 'varphi_1_1': -0.2176360785961151, 'varphi_1_2': 0.6268308162689209, 'r_0': -0.0003906069905497134, 'r_1': -0.005774875171482563, 'r_2': -0.011530276387929916, 'phi_r_0': 1.1849561929702759, 'phi_r_1': 0.09658630192279816, 'phi_r_2': -0.7366353273391724, 'theta_2_0': 0.36915653944015503, 'theta_2_1': 0.06001550331711769, 'theta_2_2': 0.3770117163658142, 'phi_2_0': 0.35393664240837097, 'phi_2_1': -0.0982775166630745, 'phi_2_2': -0.055830392986536026, 'varphi_2_0': 0.31572335958480835, 'varphi_2_1': -0.040460724383592606, 'varphi_2_2': 0.6595128774642944, 'a_0': 1.0425477027893066, 'a_1': -1.0774446725845337, 'a_2': 0.04114946722984314}"
1.15625,0.9307120442390442,4,312.0967183113098,-0.06467986834814599,0.017321988940238953,False,0,0.9953919125871902,0.9603980422030284,0.9938112497329712,0.9952435388264623,0.9591411065707668,"[[0, 0, 0, 0], [0, 0, 1, 1], [0, 1, 0, 1], [0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 1, 0], [1, 1, 0, 0], [1, 1, 1, 1]]","[{'input_codeword': [1, 0, 0, 1], 'guessed_codeword': [0, 0, 0, 0], 'output_codeword': [0, 0, 0, 0], 'psucc': 0.0048272572457790375}, {'input_codeword': [1, 1, 0, 0], 'guessed_codeword': [0, 0, 0, 1], 'output_codeword': [0, 0, 0, 1], 'psucc': 0.9946994781494141}, {'input_codeword': [1, 0, 0, 1], 'guessed_codeword': [0, 0, 1, 0], 'output_codeword': [0, 0, 1, 0], 'psucc': 0.9944447875022888}, {'input_codeword': [0, 0, 0, 0], 'guessed_codeword': [0, 0, 1, 1], 'output_codeword': [0, 0, 1, 1], 'psucc': 0.0046194177120924}, {'input_codeword': [1, 1, 1, 1], 'guessed_codeword': [0, 1, 0, 0], 'output_codeword': [0, 1, 0, 0], 'psucc': 0.9947311282157898}, {'input_codeword': [1, 0, 1, 0], 'guessed_codeword': [0, 1, 0, 1], 'output_codeword': [0, 1, 0, 1], 'psucc': 0.004913926590234041}, {'input_codeword': [0, 0, 1, 1], 'guessed_codeword': [0, 1, 1, 0], 'output_codeword': [0, 1, 1, 0], 'psucc': 0.004618694540113211}, {'input_codeword': [1, 0, 1, 0], 'guessed_codeword': [0, 1, 1, 1], 'output_codeword': [0, 1, 1, 1], 'psucc': 0.9846245050430298}, {'input_codeword': [0, 1, 0, 1], 'guessed_codeword': [1, 0, 0, 0], 'output_codeword': [1, 0, 0, 0], 'psucc': 0.9947992563247681}, {'input_codeword': [0, 0, 0, 0], 'guessed_codeword': [1, 0, 0, 1], 'output_codeword': [1, 0, 0, 1], 'psucc': 0.00468270480632782}, {'input_codeword': [0, 0, 0, 0], 'guessed_codeword': [1, 0, 1, 0], 'output_codeword': [1, 0, 1, 0], 'psucc': 0.004546589218080044}, {'input_codeword': [0, 0, 0, 0], 'guessed_codeword': [1, 0, 1, 1], 'output_codeword': [1, 0, 1, 1], 'psucc': 0.9843989610671997}, {'input_codeword': [0, 0, 1, 1], 'guessed_codeword': [1, 1, 0, 0], 'output_codeword': [1, 1, 0, 0], 'psucc': 0.004813281819224358}, {'input_codeword': [0, 1, 1, 0], 'guessed_codeword': [1, 1, 0, 1], 'output_codeword': [1, 1, 0, 1], 'psucc': 0.9848432540893555}, {'input_codeword': [0, 0, 1, 1], 'guessed_codeword': [1, 1, 1, 0], 'output_codeword': [1, 1, 1, 0], 'psucc': 0.9846488237380981}, {'input_codeword': [0, 0, 0, 0], 'guessed_codeword': [1, 1, 1, 1], 'output_codeword': [1, 1, 1, 1], 'psucc': 0.0002782355877570808}]","{'theta_1_0': 0.0026405297685414553, 'theta_1_1': -0.0006218270864337683, 'theta_1_2': 0.9076359868049622, 'theta_1_3': -0.00027291016886010766, 'theta_1_4': -0.00028818531427532434, 'theta_1_5': 0.6599839329719543, 'phi_1_0': -0.4563172161579132, 'phi_1_1': -0.49988290667533875, 'phi_1_2': 0.06852829456329346, 'phi_1_3': -1.1823514699935913, 'phi_1_4': -1.8478333950042725, 'phi_1_5': 0.07009165734052658, 'varphi_1_0': -0.0005404329858720303, 'varphi_1_1': 0.07117734104394913, 'varphi_1_2': -0.07050889730453491, 'varphi_1_3': -0.0006326914299279451, 'a_0': 1.1606980562210083, 'a_1': 1.1679880619049072, 'a_2': 1.1518548727035522, 'a_3': 1.1623972654342651}"
1.15625,0.9275798872113228,4,518.9602682590485,-0.06781202537586739,0.018105028197169304,True,0,0.9953919125871902,0.9603980422030284,0.9927780628204346,0.9952435388264623,0.9591411065707668,"[[0, 0, 0, 0], [0, 0, 1, 1], [0, 1, 0, 1], [0, 1, 1, 0], [1, 0, 0, 1], [1, 0, 1, 0], [1, 1, 0, 0], [1, 1, 1, 1]]","[{'input_codeword': [0, 0, 1, 1], 'guessed_codeword': [0, 0, 0, 0], 'output_codeword': [0, 0, 0, 0], 'psucc': 0.005151314660906792}, {'input_codeword': [1, 0, 1, 0], 'guessed_codeword': [0, 0, 0, 1], 'output_codeword': [0, 0, 0, 1], 'psucc': 0.9370168447494507}, {'input_codeword': [0, 0, 1, 1], 'guessed_codeword': [0, 0, 1, 0], 'output_codeword': [0, 0, 1, 0], 'psucc': 0.9942730069160461}, {'input_codeword': [0, 1, 1, 0], 'guessed_codeword': [0, 0, 1, 1], 'output_codeword': [0, 0, 1, 1], 'psucc': 0.005191601347178221}, {'input_codeword': [1, 1, 1, 1], 'guessed_codeword': [0, 1, 0, 0], 'output_codeword': [0, 1, 0, 0], 'psucc': 0.9387907981872559}, {'input_codeword': [1, 0, 1, 0], 'guessed_codeword': [0, 1, 0, 1], 'output_codeword': [0, 1, 0, 1], 'psucc': 0.05775956064462662}, {'input_codeword': [1, 1, 1, 1], 'guessed_codeword': [0, 1, 1, 0], 'output_codeword': [0, 1, 1, 0], 'psucc': 0.057281892746686935}, {'input_codeword': [0, 1, 1, 0], 'guessed_codeword': [0, 1, 1, 1], 'output_codeword': [0, 1, 1, 1], 'psucc': 0.9857086539268494}, {'input_codeword': [1, 0, 0, 1], 'guessed_codeword': [1, 0, 0, 0], 'output_codeword': [1, 0, 0, 0], 'psucc': 0.9358290433883667}, {'input_codeword': [0, 0, 0, 0], 'guessed_codeword': [1, 0, 0, 1], 'output_codeword': [1, 0, 0, 1], 'psucc': 0.00512736476957798}, {'input_codeword': [0, 1, 0, 1], 'guessed_codeword': [1, 0, 1, 0], 'output_codeword': [1, 0, 1, 0], 'psucc': 0.005126036703586578}, {'input_codeword': [0, 0, 0, 0], 'guessed_codeword': [1, 0, 1, 1], 'output_codeword': [1, 0, 1, 1], 'psucc': 0.9843286275863647}, {'input_codeword': [1, 0, 0, 1], 'guessed_codeword': [1, 1, 0, 0], 'output_codeword': [1, 1, 0, 0], 'psucc': 0.05894984304904938}, {'input_codeword': [1, 1, 0, 0], 'guessed_codeword': [1, 1, 0, 1], 'output_codeword': [1, 1, 0, 1], 'psucc': 0.9287078380584717}, {'input_codeword': [0, 1, 0, 1], 'guessed_codeword': [1, 1, 1, 0], 'output_codeword': [1, 1, 1, 0], 'psucc': 0.9855102300643921}, {'input_codeword': [1, 1, 0, 0], 'guessed_codeword': [1, 1, 1, 1], 'output_codeword': [1, 1, 1, 1], 'psucc': 0.05747167021036148}]","{'theta_1_0': 0.28640395402908325, 'theta_1_1': -0.005993187427520752, 'theta_1_2': 0.6908006072044373, 'theta_1_3': 0.4921819269657135, 'theta_1_4': 0.013885466381907463, 'theta_1_5': 0.5760166645050049, 'phi_1_0': 0.27682042121887207, 'phi_1_1': -0.27107229828834534, 'phi_1_2': -0.016371650621294975, 'phi_1_3': 0.06170189753174782, 'phi_1_4': -0.37668246030807495, 'phi_1_5': 0.03168967738747597, 'varphi_1_0': -0.09942293912172318, 'varphi_1_1': -0.11167085915803909, 'varphi_1_2': 0.08333364129066467, 'varphi_1_3': 0.14505377411842346, 'r_0': 0.010000272653996944, 'r_1': 0.0024985114578157663, 'r_2': 0.007372341118752956, 'r_3': -0.00346003333106637, 'phi_r_0': 0.7858781814575195, 'phi_r_1': 0.6942943334579468, 'phi_r_2': -0.8491630554199219, 'phi_r_3': 0.13320128619670868, 'theta_2_0': 0.7417758107185364, 'theta_2_1': -0.015076843090355396, 'theta_2_2': 0.6438220143318176, 'theta_2_3': 0.6041082739830017, 'theta_2_4': 0.007025047205388546, 'theta_2_5': 0.5399700403213501, 'phi_2_0': -0.05480821430683136, 'phi_2_1': -0.34007593989372253, 'phi_2_2': 0.12530860304832458, 'phi_2_3': 0.009045547805726528, 'phi_2_4': -0.3835536539554596, 'phi_2_5': 0.25902479887008667, 'varphi_2_0': 0.0872153490781784, 'varphi_2_1': 0.04631641507148743, 'varphi_2_2': -0.002481080824509263, 'varphi_2_3': -0.1443626582622528, 'a_0': 1.1598474979400635, 'a_1': 1.228753924369812, 'a_2': 1.228813648223877, 'a_3': 1.1682087182998657}"
