alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate,squeezing,number_ancillas
1.3187499999999999,0.9993860721588135,1,108.20549321174622,0.003562053436178103,0.0006139278411865234,False,1
1.3187499999999999,0.9992167949676514,1,113.42235541343689,0.0033927762450159937,0.0007832050323486328,True,1
1.3187499999999999,0.9993860721588135,1,111.73570728302002,0.003562053436178103,0.0006139278411865234,False,1
1.3187499999999999,0.9995057582855225,1,31.570120334625244,0.0036817395628870875,0.0004942417144775391,False
1.3187499999999999,0.9995157122612,1,37.774389028549194,0.0036916935385645777,0.00048428773880004883,True
1.3187499999999999,0.9990119338035583,2,832.2475783824921,0.007346457538658702,0.0004940330982208252,False
1.3187499999999999,0.9990119338035583,2,854.9424052238464,0.007346457538658702,0.0004940330982208252,False
1.3187499999999999,0.999019980430603,2,1464.232558965683,0.007354504165703379,0.0004900097846984863,True
1.3187499999999999,0.997098445892334,3,33885.478645563126,0.0095741460897254,0.0009671847025553385,False
1.3187499999999999,0.9985300302505493,3,24837.898807525635,0.011005730447940731,0.0004899899164835612,True
1.3187499999999999,1.0,1,10.525911569595337,0.0041759812773646265,0.0,False,0
1.3187499999999999,1.0,1,10.808993577957153,0.0041759812773646265,0.0,False,0
1.3187499999999999,0.5,1,1.5451092720031738,-0.4958240187226354,0.5,False,0
1.3187499999999999,0.5,1,1.5215139389038086,-0.4958240187226354,0.5,False,0
1.3187499999999999,0.5,1,1.543884038925171,-0.4958240187226354,0.5,False,0
1.3187499999999999,0.5,1,1.5644583702087402,-0.4958240187226354,0.5,False,0
1.3187499999999999,0.5,1,1.5600478649139404,-0.4958240187226354,0.5,False,0
1.3187499999999999,0.5,1,1.5348572731018066,-0.4958240187226354,0.5,False,0
1.3187499999999999,0.5,1,1.5520005226135254,-0.4958240187226354,0.5,False,0
1.3187499999999999,0.5,1,1.5718469619750977,-0.4958240187226354,0.5,False,0
1.3187499999999999,0.5,1,1.6447186470031738,-0.4958240187226354,0.5,False,0
1.3187499999999999,0.5,1,1.5483601093292236,-0.4958240187226354,0.5,False,0
1.3187499999999999,0.5,1,1.552788257598877,-0.4958240187226354,0.5,False,0
1.3187499999999999,0.5,1,1.5475258827209473,-0.4958240187226354,0.5,False,0
1.3187499999999999,0.9223200082778931,1,1.047048807144165,-0.07350401044474231,0.07767999172210693,False,0
1.3187499999999999,0.45,1,1.124328851699829,-0.5458240187226353,0.55,False,0
1.3187499999999999,0.49800000000000005,1,7.263878345489502,-0.4978240187226353,0.502,False,0
1.3187499999999999,1.0,1,1.0642056465148926,0.0041759812773646265,0.0,False,0
1.3187499999999999,0.9994999999999999,1,7.357256650924683,0.0036759812773645706,0.000500000000000056,False,0
1.3187499999999999,1.0,1,5.353363990783691,0.0041759812773646265,0.0,False,0
1.3187499999999999,0.999512791633606,1,1.468719244003296,0.0036887729109705836,0.00048720836639404297,False,0
1.3187499999999999,0.999512791633606,1,1.5406756401062012,0.0036887729109705836,0.00048720836639404297,False,0
