alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate,squeezing
0.18125,0.18083077669143677,4,54034.72914600372,0.011468822148532704,0.2047923058271408,False
0.18125,0.651862382888794,1,14.007797002792358,0.010351594653702056,0.34813761711120605,False,1
0.18125,0.6610755324363708,1,15.998252868652344,0.01956474420127896,0.33892446756362915,True,1
0.18125,0.6636365056037903,1,23.49442744255066,0.022125717368698394,0.3363634943962097,True,1
0.18125,0.6518785357475281,1,20.53100323677063,0.010367747512436187,0.3481214642524719,False,1
0.18125,0.6521165370941162,1,55.6348774433136,0.010605748859024322,0.3478834629058838,False
0.18125,0.6644341945648193,1,67.55104112625122,0.022923406329727447,0.33556580543518066,True
0.18125,0.4252558946609497,2,1146.4285669326782,0.013719803238940786,0.28737205266952515,False
0.18125,0.4252558946609497,2,1061.2743382453918,0.013719803238940786,0.28737205266952515,False
0.18125,0.6041316390037537,2,1227.315910100937,0.19259554758174474,0.19793418049812317,True
0.18125,0.2773163914680481,3,22724.113483905792,0.013311549072726303,0.2408945361773173,False
0.18125,0.5686942338943481,3,1477.3511617183685,0.30468939149902635,0.14376858870188394,True
0.18125,0.19113099575042725,4,85932.16327261925,0.021769041207523182,0.2022172510623932,True
0.18125,0.8746298551559448,3,1867.63006067276,0.610625012760623,0.04179004828135172,True,1
0.18125,0.19113099575042725,4,85932.16327261925,0.021769041207523182,0.2022172510623932,True,0
0.18125,0.1765708327293396,4,48144.31069278717,0.007208878186435536,0.2058572918176651,False,1
0.18125,0.8749321699142456,4,45880.73388648033,0.7055702153713416,0.0312669575214386,True,1
0.18125,0.4375559687614441,3,1520.470300912857,0.1735511263661223,0.1874813437461853,True,0
0.18125,0.18083077669143677,4,54034.72914600372,0.011468822148532704,0.2047923058271408,False,0
0.18125,1.0,1,1.0657658576965332,0.3584892117649081,0.0,False,0
0.18125,1.0,1,1.078871250152588,0.3584892117649081,0.0,False,0
0.18125,0.7773618698120117,1,0.9104139804840088,0.13585108157691983,0.22263813018798828,False,0
0.18125,0.78556227684021,1,0.9237477779388428,0.14405148860511807,0.21443772315979004,False,0
0.18125,0.7951840162277222,1,0.9315438270568848,0.15367322799263028,0.20481598377227783,False,0
0.18125,0.7951840162277222,1,0.9367885589599609,0.15367322799263028,0.20481598377227783,False,0
0.18125,0.7951840162277222,1,0.9431214332580566,0.15367322799263028,0.20481598377227783,False,0
0.18125,0.7951838970184326,1,0.9195079803466797,0.15367310878334073,0.20481610298156738,False,0
0.18125,0.7501249313354492,1,0.9263451099395752,0.10861414310035733,0.24987506866455078,False,0
0.18125,0.7500569820404053,1,0.9136159420013428,0.10854619380531338,0.24994301795959473,False,0
0.18125,0.7853963375091553,1,0.8751671314239502,0.14388554927406338,0.21460366249084473,False,0
0.18125,0.7853963375091553,1,0.9229698181152344,0.14388554927406338,0.21460366249084473,False,0
0.18125,0.7853963375091553,1,0.9099385738372803,0.14388554927406338,0.21460366249084473,False,0
0.18125,0.7937839031219482,1,0.9085392951965332,0.15227311488685635,0.20621609687805176,False,0
0.18125,0.6029913425445557,1,1.5559725761413574,-0.038519445690536225,0.39700865745544434,False,0
0.18125,0.7853963375091553,1,0.9263308048248291,0.14388554927406338,0.21460366249084473,False,0
0.18125,0.8180248737335205,1,1.2859830856323242,0.17651408549842862,0.1819751262664795,True,0
0.18125,0.9898440968245268,1,0.6407861709594727,0.3483333085894349,0.010155903175473213,False,0
0.18125,0.55,1,0.09595394134521484,-0.09151078823509184,0.44999999999999996,False,0
0.18125,0.4935,1,6.693816423416138,-0.1480107882350919,0.5065,False,0
0.18125,0.5,1,1.0394117832183838,-0.1415107882350919,0.5,False,0
0.18125,0.5605,1,7.27958083152771,-0.08101078823509189,0.4395,False,0
0.18125,0.665,1,2.430408477783203,0.023489211764908147,0.33499999999999996,False,0
0.18125,0.652101993560791,1,0.18025684356689453,0.010591205325699127,0.347898006439209,False,0
0.18125,0.652101993560791,1,0.1822986602783203,0.010591205325699127,0.347898006439209,False,0
0.18125,0.652101993560791,1,0.17707133293151855,0.010591205325699127,0.347898006439209,False,0
0.18125,[0.6612475],1,5.352582931518555,[0.01973671],[0.3387525],True,0
0.18125,0.6521050333976746,1,0.11055970191955566,0.010594245162582672,0.34789496660232544,False,0
0.18125,0.6639052629470825,1,0.636573076248169,0.02239447471199063,0.3360947370529175,True,0
0.18125,0.75,2,4.848017930984497,0.3384639085779911,0.125,False,0
0.18125,0.62,1,15.862476825714111,-0.021510788235091893,0.38,False,0
0.18125,0.645,1,22.791542768478394,0.003489211764908129,0.355,False,0
0.18125,0.69,1,14.275279760360718,0.04848921176490806,0.31000000000000005,False,0
0.18125,0.6119999999999999,1,19.01766562461853,-0.02951078823509201,0.3880000000000001,False,0
0.18125,0.615,1,18.570892095565796,-0.026510788235091898,0.385,False,0
0.18125,0.622,1,18.81773090362549,-0.01951078823509189,0.378,False,0
0.18125,0.9999999403953552,1,0.6252865791320801,0.35848915216026334,5.960464477539063e-08,False,0
0.18125,0.6517616510391235,1,0.15517878532409668,0.010250862804031646,0.34823834896087646,False,0
0.18125,0.6520470976829529,1,0.675999641418457,0.010536309447860992,0.3479529023170471,False,0
0.18125,0.6520471572875977,1,0.6838994026184082,0.010536369052505767,0.34795284271240234,False,0
0.18125,0.6520470976829529,1,0.6489362716674805,0.010536309447860992,0.3479529023170471,False,0
