alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate,squeezing,number_ancillas
0.9937499999999998,0.9811124801635742,2,1137.3047704696655,0.027430366774235826,0.00944375991821289,False,1
0.9937499999999998,0.9827412962913513,2,1528.4183213710785,0.029059182902012926,0.00862935185432434,True,1
0.9937499999999998,0.9717181921005249,3,20050.078850746155,0.040384196099755965,0.009427269299825033,False,1
0.9937499999999998,0.9910231828689575,1,30.621951580047607,0.014456690821775697,0.00897681713104248,False,0
0.9937499999999998,0.9919583201408386,1,35.70713186264038,0.0153918280936568,0.008041679859161377,True,0
0.9937499999999998,0.9821265935897827,2,685.3310408592224,0.028444480200444322,0.008936703205108643,False,0
0.9937499999999998,0.9821267127990723,2,488.00595808029175,0.028444599409733873,0.008936643600463867,False,0
0.9937499999999998,0.9839720726013184,2,1017.3816895484924,0.030289959211979967,0.00801396369934082,True,0
0.9937499999999998,0.9733096361160278,3,12644.159832000732,0.041975640115258894,0.008896787961324057,False,0
0.9937499999999998,0.9760662317276001,3,19823.653519630432,0.04473223572683116,0.007977922757466635,True,0
