alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate,squeezing,number_ancillas
1.15625,0.5,1,0.930321216583252,-0.48962492734194196,0.5,False,0
1.15625,0.5,1,0.929612398147583,-0.48962492734194196,0.5,False,0
1.15625,0.5,1,0.8761727809906006,-0.48962492734194196,0.5,False,0
1.15625,0.5,1,1.4965322017669678,-0.48962492734194196,0.5,False,0
1.15625,0.9864485859870911,1,0.6099114418029785,-0.003176341354850898,0.013551414012908936,False,0
1.15625,0.65,1,0.10283517837524414,-0.33962492734194194,0.35,False,0
1.15625,0.506,1,6.937252759933472,-0.48362492734194196,0.494,False,0
1.15625,1.0,1,1.0661497116088867,0.010375072658058038,0.0,False,0
1.15625,0.9959999999999999,1,7.395734548568726,0.006375072658057923,0.004000000000000115,False,0
1.15625,1.0,1,2.9864389896392822,0.010375072658058038,0.0,False,0
1.15625,0.9778531789779663,1,0.14551734924316406,-0.011771748363975654,0.02214682102203369,False,0
1.15625,0.9778531789779663,1,0.15792298316955566,-0.011771748363975654,0.02214682102203369,False,0
1.15625,0.9778531789779663,1,0.14844346046447754,-0.011771748363975654,0.02214682102203369,False,0
1.15625,0.9778845310211182,1,2.589582920074463,-0.011740396320823798,0.022115468978881836,True,0
1.15625,0.9778531789779663,1,0.15091919898986816,-0.011771748363975654,0.02214682102203369,False,0
1.15625,0.4393289089202881,1,0.01905655860900879,-0.5502960184216539,0.5606710910797119,False,0
1.15625,0.9778531789779663,1,0.14492487907409668,-0.011771748363975654,0.02214682102203369,False,0
1.15625,0.4393289089202881,1,0.0186612606048584,-0.5502960184216539,0.5606710910797119,False,0
1.15625,0.9778734445571899,1,0.18347382545471191,-0.011751482784752021,0.02212655544281006,False,0
1.15625,0.9778734445571899,1,0.1819443702697754,-0.011751482784752021,0.02212655544281006,False,0
1.15625,0.9976779222488403,1,1.345815896987915,0.00805299490689837,0.002322077751159668,False,0
1.15625,0.9974333047866821,1,0.17778420448303223,0.007808377444740167,0.002566695213317871,False,0
1.15625,0.9976779222488403,1,1.3267807960510254,0.00805299490689837,0.002322077751159668,False,0
1.15625,0.9976779222488403,1,1.3100576400756836,0.00805299490689837,0.002322077751159668,False,0
1.15625,0.43932807445526123,1,0.026431560516357422,-0.5502968528866807,0.5606719255447388,False,0
1.15625,0.9976778030395508,1,0.2465834617614746,0.008052875697608819,0.0023221969604492188,False,0
1.15625,[0.9976649],1,2.320913553237915,[0.00804001],[0.00233507],False,0
1.15625,0.9976646900177002,1,0.2092301845550537,0.008039762675758233,0.0023353099822998047,False,0
1.15625,0.9778618216514587,1,0.9015617370605469,-0.011763105690483222,0.02213817834854126,False,0
1.15625,0.9976646900177002,1,0.21332216262817383,0.008039762675758233,0.0023353099822998047,False,0
1.15625,0.9977904558181763,1,0.4355027675628662,0.008165528476234307,0.0022095441818237305,True,0
1.15625,0.44999999999999996,1,6.202937602996826,-0.539624927341942,0.55,False,0
1.15625,0.53,1,21.603297233581543,-0.45962492734194194,0.47,False,0
1.15625,0.99,1,5.835649251937866,0.0003750726580580288,0.010000000000000009,False,0
1.15625,0.9970000000000001,1,114.47706341743469,0.007375072658058146,0.0029999999999998916,False,0
1.15625,0.498,1,155.8877832889557,-0.49162492734194196,0.502,False,0
1.15625,0.998,1,105.61790990829468,0.008375072658058036,0.0020000000000000018,False,0
1.15625,1.0,1,0.569343090057373,0.010375072658058038,0.0,False,0
1.15625,0.9271525144577026,1,0.13237357139587402,-0.062472412884239326,0.07284748554229736,False,0
1.15625,0.9964954853057861,1,0.6730735301971436,0.0068705579638441705,0.003504514694213867,False,0
1.15625,0.9964954853057861,1,0.6330399513244629,0.0068705579638441705,0.003504514694213867,False,0
1.15625,0.9964954853057861,1,0.6509020328521729,0.0068705579638441705,0.003504514694213867,False,0
