alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate,squeezing,number_ancillas
0.9124999999999999,0.967839241027832,2,1237.3974075317383,0.03468423536966414,0.016080379486083984,False,1
0.9124999999999999,0.9709210991859436,2,1158.3021824359894,0.03776609352777571,0.014539450407028198,True,1
0.9124999999999999,0.9709210991859436,2,1528.0341575145721,0.03776609352777571,0.014539450407028198,True,1
0.9124999999999999,0.9499748349189758,3,15720.681467533112,0.04854757971990675,0.016675055027008057,False,1
0.9124999999999999,0.9839016199111938,1,34.69722843170166,0.017902134581016305,0.016098380088806152,False,0
0.9124999999999999,0.9858973026275635,1,39.58352470397949,0.019897817297385934,0.014102697372436523,True,0
0.9124999999999999,0.968062698841095,2,768.300607919693,0.03490769318292708,0.015968650579452515,False,0
0.9124999999999999,0.9680625796318054,2,508.9382519721985,0.03490757397363753,0.01596871018409729,False,0
0.9124999999999999,0.9719901084899902,2,1119.4167783260345,0.03883510283182234,0.014004945755004883,True,0
0.9124999999999999,0.9524775743484497,3,12214.258058071136,0.05105031914938063,0.015840808550516765,False,0
0.9124999999999999,0.9582784175872803,3,19566.274255037308,0.056851162388211196,0.013907194137573242,True,0
