alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate,squeezing,number_ancillas
0.50625,0.5665526986122131,4,3350.0254406929016,0.058286754081495085,0.10836182534694672,False,0
0.50625,0.9999066591262817,4,5020.123804092407,0.4916407145955637,2.333521842956543e-05,True,1
0.50625,0.4821354150772095,5,13323.270806789398,0.052980822546092765,0.1035729169845581,False,0
0.50625,0.9685174226760864,5,16077.042653799057,0.5393628301449698,0.006296515464782715,True,0
0.50625,0.8672196865081787,1,11.33190107345581,0.022869209854947226,0.1327803134918213,False,1
0.50625,0.8740361928939819,1,12.343010902404785,0.029685716240750448,0.12596380710601807,True,1
0.50625,0.883404016494751,1,37.57784175872803,0.03905353984151949,0.11659598350524902,True,1
0.50625,0.8681458830833435,1,36.69493079185486,0.02379540643011202,0.1318541169166565,False,1
0.50625,0.9999066591262817,4,8706.237436532974,0.4916407145955637,2.333521842956543e-05,True,1
0.50625,0.4821354150772095,5,13323.270806789398,0.052980822546092765,0.1035729169845581,False,0
0.50625,0.9685174226760864,5,16077.042653799057,0.5393628301449698,0.006296515464782715,True,0
0.50625,0.4733215570449829,5,87602.81623744965,0.0441669645138662,0.10533568859100342,False,1
0.50625,0.8683266639709473,1,36.05396842956543,0.02397618731771578,0.13167333602905273,False
0.50625,0.8835073113441467,1,41.887993812561035,0.03915683469091524,0.11649268865585327,True
0.50625,0.7539913654327393,2,713.0382862091064,0.04106363800820001,0.12300431728363037,False
0.50625,0.753991425037384,2,455.4728584289551,0.041063697612844785,0.12300428748130798,False
0.50625,0.7805851101875305,2,1009.6555123329163,0.06765738276299127,0.10970744490623474,True
0.50625,0.6547104716300964,3,11145.70299577713,0.052749605159881696,0.11509650945663452,False
0.50625,0.667843759059906,3,1015.5330762863159,0.06588289258969127,0.11071874698003133,True
0.50625,0.5837206840515137,4,5020.183669090271,0.07545473952079562,0.10406982898712158,True
0.50625,0.6880838871002197,3,9661.906381607056,0.08612302063000499,0.10397203763326009,True,1
0.50625,0.5657584071159363,4,6889.156560897827,0.05749246258521823,0.10856039822101593,False,1
0.50625,0.5641580820083618,4,1320.4606757164001,0.055892137477643766,0.10896047949790955,False,0
0.50625,0.9999066591262817,4,8706.237436532974,0.4916407145955637,2.333521842956543e-05,True,1
0.50625,0.4821354150772095,5,13323.270806789398,0.052980822546092765,0.1035729169845581,False,0
0.50625,0.9685174226760864,5,16077.042653799057,0.5393628301449698,0.006296515464782715,True,0
0.50625,0.4733215570449829,5,87602.81623744965,0.0441669645138662,0.10533568859100342,False,1
