alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate,squeezing
0.34375,0.8275744318962097,4,3467.1647872924805,0.5041647883389728,0.04310639202594757,False
0.34375,0.7724199891090393,1,14.350908279418945,0.0183038394893007,0.2275800108909607,False,1
0.34375,0.7838660478591919,1,16.224846839904785,0.029749898239453287,0.2161339521408081,True,1
0.34375,0.7885984778404236,1,23.81041717529297,0.03448232822068498,0.21140152215957642,True,1
0.34375,0.7725669145584106,1,21.960549116134644,0.018450764938672037,0.22743308544158936,False,1
0.34375,0.6247689723968506,3,1646.365559577942,0.195909779127597,0.1250770092010498,True,1
0.34375,0.7727635502815247,1,19.960847854614258,0.01864740066178605,0.22723644971847534,False
0.34375,0.7845057249069214,1,25.679362297058105,0.03038957528718278,0.2154942750930786,True
0.34375,0.5971634387969971,2,130.03873991966248,0.028472271679697125,0.20141828060150146,False
0.34375,0.5971634387969971,2,85.60309672355652,0.028472271679697125,0.20141828060150146,False
0.34375,0.6145309209823608,2,157.3178153038025,0.045839753865060895,0.19273453950881958,True
0.34375,0.4616546630859375,3,14527.55555677414,0.03279546981668391,0.17944844563802084,False
0.34375,0.6587287783622742,3,1014.6328282356262,0.22986958509302058,0.11375707387924194,True
0.34375,0.922831118106842,4,5957.463472366333,0.5994214745496051,0.01929222047328949,True
0.34375,0.6247689723968506,3,1883.4752202033997,0.195909779127597,0.1250770092010498,True,1
0.34375,0.922831118106842,4,5957.463472366333,0.5994214745496051,0.01929222047328949,True,0
0.34375,0.9311056733131409,4,44922.1904258728,0.607696029755904,0.017223581671714783,False,1
0.34375,0.9372562170028687,4,64310.01538324356,0.6138465734456318,0.015685945749282837,True,1
0.34375,0.7496373057365417,3,42.78528594970703,0.32077811246728816,0.08345423142115276,True,0
0.34375,0.6592801809310913,3,299.98948884010315,0.23042098766183772,0.11357327302296956,True,0
0.34375,0.6566176414489746,3,1545.119675397873,0.22775844817972102,0.11446078618367513,True,0
0.34375,0.8275744318962097,4,3467.1647872924805,0.5041647883389728,0.04310639202594757,False,0
0.34375,1.0,1,1.0387227535247803,0.2458838503802614,0.0,False,0
0.34375,1.0,1,1.078836441040039,0.2458838503802614,0.0,False,0
0.34375,0.9478744268417358,1,0.9231829643249512,0.19375827722199723,0.05212557315826416,False,0
0.34375,0.9424756169319153,1,0.895272970199585,0.18835946731217668,0.05752438306808472,False,0
0.34375,0.941929817199707,1,1.0006065368652344,0.18781366757996842,0.05807018280029297,False,0
0.34375,0.941929817199707,1,0.9001281261444092,0.18781366757996842,0.05807018280029297,False,0
0.34375,0.941929817199707,1,0.9269163608551025,0.18781366757996842,0.05807018280029297,False,0
0.34375,0.941929817199707,1,0.9249815940856934,0.18781366757996842,0.05807018280029297,False,0
0.34375,0.942781925201416,1,0.9198615550994873,0.1886657755816774,0.057218074798583984,False,0
0.34375,0.9428417682647705,1,0.9779536724090576,0.1887256186450319,0.05715823173522949,False,0
0.34375,0.9424756169319153,1,0.9024441242218018,0.18835946731217668,0.05752438306808472,False,0
0.34375,0.9424756169319153,1,0.9609475135803223,0.18835946731217668,0.05752438306808472,False,0
0.34375,0.9424756169319153,1,0.9228620529174805,0.18835946731217668,0.05752438306808472,False,0
0.34375,0.9376081228256226,1,0.8963899612426758,0.18349197320588395,0.06239187717437744,False,0
0.34375,0.6793555021286011,1,1.546194076538086,-0.07476064749113753,0.3206444978713989,False,0
0.34375,0.9424756169319153,1,0.9726970195770264,0.18835946731217668,0.05752438306808472,False,0
0.34375,0.9602064490318298,1,1.2852189540863037,0.20609029941209123,0.039793550968170166,True,0
0.34375,0.9807390049099922,1,0.6268908977508545,0.2266228552902536,0.019260995090007782,False,0
0.34375,0.45,1,0.10057473182678223,-0.3041161496197386,0.55,False,0
0.34375,0.487,1,6.862694025039673,-0.2671161496197386,0.513,False,0
0.34375,0.8,1,1.0004141330718994,0.04588385038026144,0.19999999999999996,False,0
0.34375,0.6619999999999999,1,7.3718273639678955,-0.09211614961973869,0.3380000000000001,False,0
0.34375,0.7749999999999999,1,2.56915283203125,0.020883850380261304,0.2250000000000001,False,0
0.34375,0.7727636098861694,1,0.25612902641296387,0.018647460266430826,0.22723639011383057,False,0
0.34375,0.7727636098861694,1,0.261136531829834,0.018647460266430826,0.22723639011383057,False,0
0.34375,0.7727636098861694,1,0.24792146682739258,0.018647460266430826,0.22723639011383057,False,0
0.34375,0.7843970060348511,1,0.26638031005859375,0.030280856415112467,0.21560299396514893,True,0
0.34375,0.7728538513183594,1,0.175462007522583,0.018737701698620768,0.22714614868164062,False,0
0.34375,0.7890903949737549,1,0.9479644298553467,0.034974245354016276,0.21090960502624512,True,0
0.34375,0.5972923636436462,2,8.875085592269897,0.028601196526346295,0.20135381817817688,False,0
